7/28/2010 2:06 PM	Clear
7/28/2010 2:36 PM	Clear
7/28/2010 3:06 PM	Clear
7/28/2010 3:36 PM	Clear
7/28/2010 4:06 PM	Clear
7/28/2010 4:36 PM	Clear
7/28/2010 5:06 PM	Clear
7/28/2010 5:36 PM	Clear
7/28/2010 6:06 PM	Clear
7/28/2010 6:36 PM	Clear
7/28/2010 7:06 PM	Clear
7/28/2010 7:36 PM	Clear
7/28/2010 8:06 PM	Clear
7/28/2010 8:36 PM	Clear
7/28/2010 9:06 PM	Clear
7/28/2010 9:36 PM	Clear
7/28/2010 10:06 PM	Clear
7/28/2010 10:36 PM	Clear
7/28/2010 11:06 PM	Clear
7/28/2010 11:36 PM	Clear
7/29/2010 12:06 AM	Clear
7/29/2010 12:36 AM	Clear
7/29/2010 1:06 AM	Clear
7/29/2010 1:36 AM	Clear
7/29/2010 2:06 AM	Clear
7/29/2010 2:36 AM	Clear
7/29/2010 3:06 AM	Clear
7/29/2010 3:36 AM	Clear
7/29/2010 4:06 AM	Clear
7/29/2010 4:36 AM	Clear
7/29/2010 5:06 AM	Clear
7/29/2010 5:36 AM	Clear
7/29/2010 6:06 AM	Clear
7/29/2010 6:36 AM	Clear
7/29/2010 7:06 AM	Partly Cloudy
7/29/2010 7:36 AM	Partly Cloudy
7/29/2010 8:06 AM	Clear
7/29/2010 8:36 AM	Clear
7/29/2010 9:06 AM	Clear
7/29/2010 9:36 AM	Clear
7/29/2010 10:06 AM	Clear
7/29/2010 10:36 AM	Clear
7/29/2010 11:06 AM	Clear
7/29/2010 11:36 AM	Clear
7/29/2010 12:06 PM	Clear
7/29/2010 12:36 PM	Clear
7/29/2010 1:06 PM	Mostly Clear
7/29/2010 1:36 PM	Mostly Clear
7/29/2010 2:06 PM	Clear
7/29/2010 2:36 PM	Clear
7/29/2010 3:06 PM	Mostly Clear
7/29/2010 3:36 PM	Mostly Clear
7/29/2010 4:06 PM	Clear
7/29/2010 4:36 PM	Clear
7/29/2010 5:06 PM	Clear
7/29/2010 5:36 PM	Clear
7/29/2010 6:06 PM	Mostly Cloudy
7/29/2010 6:36 PM	Mostly Cloudy
7/29/2010 7:06 PM	Clear
7/29/2010 7:36 PM	Clear
7/29/2010 8:06 PM	Overcast
7/29/2010 8:36 PM	Overcast
7/29/2010 9:06 PM	Overcast
7/29/2010 9:36 PM	Overcast
7/29/2010 10:06 PM	Mostly Cloudy
7/29/2010 10:36 PM	Mostly Cloudy
7/29/2010 11:06 PM	Overcast
7/29/2010 11:36 PM	Mostly Cloudy
7/30/2010 12:06 AM	Mostly Cloudy
7/30/2010 12:36 AM	Overcast
7/30/2010 1:06 AM	Overcast
7/30/2010 1:36 AM	Overcast
7/30/2010 2:06 AM	Overcast
7/30/2010 2:36 AM	Overcast
7/30/2010 3:06 AM	Mostly Cloudy
7/30/2010 3:36 AM	Mostly Cloudy
7/30/2010 4:06 AM	Overcast
7/30/2010 4:36 AM	Overcast
7/30/2010 5:06 AM	Overcast
7/30/2010 5:36 AM	Overcast
7/30/2010 6:06 AM	Overcast
7/30/2010 6:36 AM	Overcast
7/30/2010 7:06 AM	Overcast
7/30/2010 7:36 AM	Overcast
7/30/2010 8:06 AM	Overcast
7/30/2010 8:36 AM	Overcast
7/30/2010 9:06 AM	Overcast
7/30/2010 9:36 AM	Overcast
7/30/2010 10:06 AM	Overcast
7/30/2010 10:36 AM	Overcast
7/30/2010 11:06 AM	Mostly Cloudy
7/30/2010 11:36 AM	Mostly Cloudy
7/30/2010 12:06 PM	Overcast
7/30/2010 12:36 PM	Overcast
7/30/2010 1:06 PM	Overcast
7/30/2010 1:36 PM	Overcast
7/30/2010 2:06 PM	Overcast
7/30/2010 2:36 PM	Overcast
7/30/2010 3:06 PM	Overcast
7/30/2010 3:36 PM	Overcast
7/30/2010 4:06 PM	Overcast
7/30/2010 4:36 PM	Overcast
7/30/2010 5:06 PM	Overcast
7/30/2010 5:36 PM	Overcast
7/30/2010 6:06 PM	Overcast
7/30/2010 6:36 PM	Overcast
7/30/2010 7:06 PM	Mostly Cloudy
7/30/2010 7:36 PM	Mostly Cloudy
7/30/2010 8:06 PM	Clear
7/30/2010 8:36 PM	Clear
7/30/2010 9:06 PM	Clear
7/30/2010 9:36 PM	Clear
7/30/2010 10:06 PM	Clear
7/30/2010 10:36 PM	Clear
7/30/2010 11:06 PM	Clear
7/30/2010 11:36 PM	Clear
7/31/2010 12:06 AM	Partly Cloudy
7/31/2010 12:36 AM	Partly Cloudy
7/31/2010 1:06 AM	Clear
7/31/2010 1:36 AM	Clear
7/31/2010 2:06 AM	Clear
7/31/2010 2:36 AM	Fog/Haze
7/31/2010 3:06 AM	Fog/Haze
7/31/2010 3:36 AM	Fog/Haze
7/31/2010 4:06 AM	Mostly Cloudy
7/31/2010 4:36 AM	Mostly Cloudy
7/31/2010 5:06 AM	Fog/Haze
7/31/2010 5:36 AM	Fog/Haze
7/31/2010 6:06 AM	Mostly Cloudy
7/31/2010 6:36 AM	Mostly Cloudy
7/31/2010 7:06 AM	Mostly Cloudy
7/31/2010 7:36 AM	Mostly Cloudy
7/31/2010 8:06 AM	Fog/Haze
7/31/2010 8:36 AM	Partly Cloudy
7/31/2010 9:06 AM	Clear
7/31/2010 9:36 AM	Clear
7/31/2010 10:06 AM	Clear
7/31/2010 10:36 AM	Clear
7/31/2010 11:06 AM	Clear
7/31/2010 11:36 AM	Clear
7/31/2010 12:06 PM	Clear
7/31/2010 12:36 PM	Clear
7/31/2010 1:06 PM	Clear
7/31/2010 1:36 PM	Clear
7/31/2010 2:06 PM	Clear
7/31/2010 2:36 PM	Clear
7/31/2010 3:06 PM	Clear
7/31/2010 3:36 PM	Clear
7/31/2010 4:06 PM	Clear
7/31/2010 4:36 PM	Clear
7/31/2010 5:06 PM	Clear
7/31/2010 5:36 PM	Clear
7/31/2010 6:06 PM	Clear
7/31/2010 6:36 PM	Clear
7/31/2010 7:06 PM	Clear
7/31/2010 7:36 PM	Clear
7/31/2010 8:06 PM	Clear
7/31/2010 8:36 PM	Clear
7/31/2010 9:06 PM	Clear
7/31/2010 9:36 PM	Clear
7/31/2010 10:06 PM	Clear
7/31/2010 10:36 PM	Clear
7/31/2010 11:06 PM	Clear
7/31/2010 11:36 PM	Clear
8/1/2010 12:06 AM	Clear
8/1/2010 12:36 AM	Clear
8/1/2010 1:06 AM	Clear
8/1/2010 1:36 AM	Clear
8/1/2010 2:06 AM	Clear
8/1/2010 2:36 AM	Clear
8/1/2010 3:06 AM	Clear
8/1/2010 3:36 AM	Clear
8/1/2010 4:06 AM	Clear
8/1/2010 4:36 AM	Clear
8/1/2010 5:06 AM	Clear
8/1/2010 5:36 AM	Clear
8/1/2010 6:06 AM	Overcast
8/1/2010 6:36 AM	Overcast
8/1/2010 7:06 AM	Partly Cloudy
8/1/2010 7:36 AM	Partly Cloudy
8/1/2010 8:06 AM	Overcast
8/1/2010 8:36 AM	Overcast
8/1/2010 9:06 AM	Partly Cloudy
8/1/2010 9:36 AM	Partly Cloudy
8/1/2010 10:06 AM	Clear
8/1/2010 10:36 AM	Clear
8/1/2010 11:06 AM	Clear
8/1/2010 11:36 AM	Clear
8/1/2010 12:06 PM	Clear
8/1/2010 12:36 PM	Clear
8/1/2010 1:06 PM	Clear
8/1/2010 1:36 PM	Clear
8/1/2010 2:06 PM	Clear
8/1/2010 2:36 PM	Clear
8/1/2010 3:06 PM	Mostly Clear
8/1/2010 3:36 PM	Mostly Clear
8/1/2010 4:06 PM	Clear
8/1/2010 4:36 PM	Clear
8/1/2010 5:06 PM	Clear
8/1/2010 5:36 PM	Clear
8/1/2010 6:06 PM	Mostly Clear
8/1/2010 6:36 PM	Mostly Clear
8/1/2010 7:06 PM	Mostly Cloudy
8/1/2010 7:36 PM	Mostly Cloudy
8/1/2010 8:06 PM	Mostly Cloudy
8/1/2010 8:36 PM	Mostly Cloudy
8/1/2010 9:06 PM	Clear
8/1/2010 9:36 PM	Clear
8/1/2010 10:06 PM	Clear
8/1/2010 10:36 PM	Clear
8/1/2010 11:06 PM	Clear
8/1/2010 11:36 PM	Clear
8/2/2010 12:06 AM	Clear
8/2/2010 12:36 AM	Clear
8/2/2010 1:06 AM	Clear
8/2/2010 1:36 AM	Clear
8/2/2010 2:06 AM	Clear
8/2/2010 2:36 AM	Clear
8/2/2010 3:06 AM	Clear
8/2/2010 3:36 AM	Clear
8/2/2010 4:06 AM	Clear
8/2/2010 4:36 AM	Clear
8/2/2010 5:06 AM	Clear
8/2/2010 5:36 AM	Clear
8/2/2010 6:06 AM	Mostly Clear
8/2/2010 6:36 AM	Mostly Clear
8/2/2010 7:06 AM	Clear
8/2/2010 7:36 AM	Clear
8/2/2010 8:06 AM	Clear
8/2/2010 8:36 AM	Clear
8/2/2010 9:06 AM	Clear
8/2/2010 9:36 AM	Clear
8/2/2010 10:06 AM	Clear
8/2/2010 10:36 AM	Mostly Cloudy
8/2/2010 11:06 AM	Mostly Cloudy
8/2/2010 11:36 AM	Mostly Clear
8/2/2010 12:06 PM	Mostly Clear
8/2/2010 12:36 PM	Mostly Clear
8/2/2010 1:06 PM	Clear
8/2/2010 1:36 PM	Clear
8/2/2010 2:06 PM	Clear
8/2/2010 2:36 PM	Clear
8/2/2010 3:06 PM	Clear
8/2/2010 3:36 PM	Clear
8/2/2010 4:06 PM	Clear
8/2/2010 4:36 PM	Clear
8/2/2010 5:06 PM	Clear
8/2/2010 5:36 PM	Clear
8/2/2010 6:06 PM	Clear
8/2/2010 6:36 PM	Clear
8/2/2010 7:06 PM	Clear
8/2/2010 7:36 PM	Clear
8/2/2010 8:06 PM	Clear
8/2/2010 8:36 PM	Clear
8/2/2010 9:06 PM	Clear
8/2/2010 9:36 PM	Clear
